Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy,Percent_Cover
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Non-coralline Crustose Algae,2.2
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Non-coralline Crustose Algae,9.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Non-coralline Crustose Algae,1.7
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Non-coralline Crustose Algae,1.1
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Non-coralline Crustose Algae,1.1
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Non-coralline Crustose Algae,5.1
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Non-coralline Crustose Algae,2.2
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Non-coralline Crustose Algae,6.6
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Non-coralline Crustose Algae,4.5
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Non-coralline Crustose Algae,5.7
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Non-coralline Crustose Algae,1.8
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Non-coralline Crustose Algae,10.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Non-coralline Crustose Algae,6.5
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Pachyseris,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Pavona,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Pavona,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Pavona,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Plesiastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Pocillopora,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Pocillopora,7.6
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Pocillopora,8.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Pocillopora,0.5
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Pocillopora,1.7
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Pocillopora,4.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Pocillopora,9.7
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Pocillopora,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Pocillopora,4.9
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Pocillopora,7.8
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Pocillopora,1.7
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Pocillopora,10.8
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Pocillopora,0.5
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Pocillopora,1.1
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Pocillopora,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Pocillopora,0.5
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Pocillopora,2.3
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Pocillopora,2.3
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Pocillopora,7.4
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Pocillopora,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Pocillopora,3.8
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Pocillopora,1.8
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Pocillopora,7.3
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Pocillopora,9.8
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Pocillopora,7.7
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Pocillopora,4.4
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Pocillopora,3.2
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Porites irregularis,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Porites rus,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Porites rus,0.0
