Date,Location,Sand,CTB,Non_Coralline_Crustose_Algae,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astrea,Astreopora,Cyphastrea,Fungiidae_unidentified,Gardinoseris,Goniastrea,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Millepora,Montipora,Pachyseris,Pavona,Plesiastrea,Pocillopora,Porites,Porites_irregularis,Porites_rus,Porites_spp_Massive,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Unknown_or_Other
2019,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,  49.7,  23.8,   5.0,   0.0,  21.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,  19.2,  22.3,   5.2,   0.0,  52.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0
2019,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,  18.0,  24.9,   4.2,   0.0,  51.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,  12.3,  11.2,   2.1,   0.0,  72.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,  41.0,   4.9,   0.0,   0.0,  47.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   7.1,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,   6.5,   4.3,   2.2,   0.0,  87.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,  21.5,  14.0,   3.2,   0.0,  61.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,  20.3,   9.1,   1.1,   0.0,  67.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,  31.2,   4.7,   2.1,   0.0,  61.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,  15.4,  18.7,   4.9,   0.0,  57.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   2.2,   0.5
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,  12.4,  19.9,   0.0,   0.0,  66.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,   6.0,  36.1,   1.6,   0.0,  54.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,   9.4,  26.2,   1.0,   0.0,  62.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5
2019,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,  31.7,   6.5,   0.0,   0.0,  61.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,  21.9,  24.0,   1.1,   0.0,  51.4,   0.0,   0.0,   0.5,   0.5,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,   6.1,  20.1,   0.6,   0.0,  64.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   6.7,   0.0,   1.7,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.6
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,  17.4,  30.5,   1.6,   0.0,  50.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,  20.3,  29.9,   4.8,   0.0,  43.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,   8.0,  27.1,   2.1,   0.0,  61.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,   1.6,  19.1,   1.1,   0.0,  77.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,   1.6,  12.0,   1.0,   0.0,  84.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,   3.7,  43.7,  21.6,   0.0,   0.0,   0.5,   3.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   0.0,   0.0,   0.0,   8.4,   0.0,   1.6,   0.0,  11.6,na,   0.0,   1.1,   2.1,   1.1,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,   0.5,   9.8,  13.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  12.0,   0.0,   0.5,   0.0,  59.6,na,   0.0,   0.0,   3.8,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,   5.5,  38.8,  19.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   0.0,   2.2,   0.0,  29.5,na,   0.0,   0.5,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,   1.1,  48.4,  12.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  16.5,   0.0,   3.3,   0.0,   8.8,na,   0.0,   0.0,   7.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,   5.3,  31.1,  17.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   4.7,  11.1,   0.0,   0.0,   0.0,  28.9,na,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,   6.6,  21.0,  17.1,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   6.6,   0.0,   3.3,   0.0,  43.1,na,   0.0,   0.0,   0.0,   0.6,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,  13.3,  22.9,  16.0,   0.0,   1.1,   0.0,   7.4,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.5,   4.8,   0.0,   0.5,   0.0,  30.3,na,   0.0,   0.0,   2.1,   0.5,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,   1.1,  19.6,  14.1,   0.0,   0.0,   0.0,   8.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   0.0,   0.0,  22.3,   5.4,   0.0,   0.0,   0.0,  25.0,na,   0.0,   0.0,   2.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,  11.7,  47.2,  15.6,   0.0,   0.0,   0.0,   2.8,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   2.2,   0.0,   0.0,   0.0,   6.1,   0.0,   2.8,   0.0,   8.9,na,   0.0,   0.0,   2.8,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,   1.6,  13.4,  18.7,   0.0,   1.1,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,  53.5,na,   5.3,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,   0.5,  14.9,  13.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   7.4,   0.0,   2.7,   0.0,  58.0,na,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,   9.2,  20.5,  14.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   1.1,  15.1,   0.0,   1.1,   0.0,  36.8,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,  18.4,  35.8,  15.6,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.7,   0.0,   0.0,   0.0,   6.1,   0.0,   0.0,   0.0,  19.0,na,   0.0,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,   6.2,  29.9,  10.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  13.4,   0.0,   0.5,   0.0,  36.6,na,   0.0,   0.0,   3.1,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,   1.1,  34.1,  23.2,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.7,   0.0,   2.2,   0.0,  30.8,na,   0.0,   0.0,   3.8,   0.5,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,   5.3,  18.2,  26.2,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   0.0,   0.0,   0.0,   2.1,   0.0,   2.1,   0.0,  36.9,na,   0.0,   0.0,   5.9,   0.5,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,   2.2,  10.8,  12.4,   0.0,   6.5,   0.0,  25.8,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   1.1,   0.5,   0.0,   1.1,   0.0,  37.1,na,   0.0,   0.0,   2.2,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,   1.6,  15.6,  27.4,   0.0,   0.5,   0.0,  14.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   0.0,   0.0,   2.7,   5.4,   0.0,   0.0,   0.0,  22.6,na,   0.0,   0.0,   9.1,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,  11.6,  24.3,  14.3,   0.0,   1.6,   0.0,  22.8,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   0.0,   0.0,   0.0,   7.9,   0.0,   1.6,   0.0,  14.3,na,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,  13.0,  31.1,   9.8,   0.0,   1.6,   0.0,   1.0,   0.0,   0.0,   2.6,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   3.6,   0.0,   0.5,   0.0,  33.2,na,   0.0,   0.0,   3.6,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,  14.0,  24.9,   8.8,   0.0,   1.0,   0.0,  13.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   5.7,   0.0,   0.0,   0.0,  23.8,na,   0.0,   0.0,   8.3,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,  12.2,  18.0,  13.2,   0.0,   0.0,   0.0,   8.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.6,   0.0,   0.0,   0.0,  45.0,na,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,   7.1,  16.3,  22.8,   0.0,   0.0,   0.0,   2.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   9.2,   0.0,   0.0,   0.0,  42.4,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,  11.6,  23.7,  12.1,   0.0,   0.0,   0.0,   9.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.5,   0.0,   0.0,   0.0,   6.3,   0.0,   3.2,   0.0,  33.2,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,   8.7,  25.5,  12.5,   0.0,   2.2,   0.0,  12.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   6.0,   0.0,   1.1,   0.0,  31.5,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,   2.2,  13.4,  19.0,   0.0,   0.6,   0.0,  20.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.6,   0.0,   1.1,   0.0,  35.8,na,   0.0,   0.0,   5.6,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,  10.2,  30.1,   7.5,   0.0,   1.1,   0.0,   8.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   5.9,   0.0,   0.0,   0.0,  28.0,   0.0,   1.1,   0.0,   8.1,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,   6.9,  32.8,  11.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   5.3,   0.0,   0.0,   0.0,  18.5,   0.0,   0.0,   0.0,  20.6,na,   0.0,   0.0,   3.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,   3.1,  26.7,   9.4,   0.0,   0.5,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  19.4,   0.0,   7.9,   0.0,  25.7,na,   0.0,   0.0,   3.7,   0.0,   0.0,   0.0,   0.0,   1.6
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,   6.2,  41.0,   9.6,   0.0,   0.0,   0.0,   2.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  12.4,   0.0,   5.1,   0.0,  12.9,na,   0.0,   0.0,   7.9,   0.0,   0.0,   0.0,   0.6,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,  18.1,  39.0,  12.6,   0.0,   1.6,   0.0,   2.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   2.2,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,  13.7,na,   0.0,   0.0,   2.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,   5.3,  48.7,  14.4,   0.0,   1.6,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   1.6,   0.5,   0.0,   0.5,   0.0,  18.7,na,   0.0,   0.5,   6.4,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,   8.9,  35.4,  19.3,   0.0,   0.0,   0.5,   4.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   6.2,   2.1,   0.0,   2.6,   0.0,  15.1,na,   0.0,   0.0,   4.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,   5.8,  47.1,  12.7,   0.0,   0.0,   0.0,  20.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  10.1,   0.0,   1.6,   0.0,   1.6,na,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,   5.7,  23.4,  12.5,   0.0,   1.0,   0.0,  16.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.5,   0.0,   0.0,   0.0,   5.7,   0.0,   1.0,   0.0,  27.1,na,   0.0,   0.0,   5.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,   1.6,  13.0,  11.9,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   8.1,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,  60.0,na,   0.0,   0.0,   2.7,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,   1.1,  21.9,   9.3,   0.0,   0.0,   0.0,   3.8,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   5.5,   0.0,   0.0,   0.5,   3.8,   0.0,   1.1,   0.0,  45.4,na,   0.0,   0.0,   6.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,   1.1,  34.6,  15.4,   0.0,   0.0,   0.0,  18.6,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   1.1,   2.1,   0.0,   0.0,   0.0,  21.3,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,   3.9,  25.4,  16.6,   0.0,   0.0,   0.0,   5.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   7.2,   0.0,   0.6,   0.0,  31.5,na,   0.0,   0.0,   3.9,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,   3.2,  16.8,   9.7,   0.0,   0.0,   0.0,  16.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,  23.8,   1.6,   0.0,   0.5,   0.0,  27.6,na,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,  28.0,  18.5,  15.9,   0.0,   2.6,   0.0,   8.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.6,   0.0,   0.0,   0.0,  22.8,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,  33.9,  19.7,  16.9,   0.0,   1.1,   0.0,   8.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.5,   0.0,  17.5,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,  29.9,  23.0,  29.9,   0.0,   1.6,   0.0,   1.1,   0.0,   0.0,   1.1,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   3.2,   0.0,   1.6,   0.0,   5.3,na,   0.0,   0.0,   0.5,   0.5,   0.0,   0.0,   0.0,   0.5
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,  28.3,  20.3,  23.5,   0.0,   3.7,   0.0,   2.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.7,   0.0,  17.6,na,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,  18.5,  27.0,  20.6,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   2.1,   0.0,   0.0,  12.2,   0.0,   3.7,   0.0,   4.8,na,   0.0,   0.0,   3.2,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,  23.2,  26.5,  17.7,   0.0,   0.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.7,   0.0,  29.8,na,   0.0,   0.0,   0.0,   0.6,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,  10.6,   8.0,  36.2,   0.0,   3.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   3.7,   0.0,   0.5,   0.0,  34.6,na,   0.0,   0.0,   0.5,   0.5,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,  35.2,  24.4,  21.2,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   4.1,   0.0,   1.6,   0.0,  10.9,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5
2019,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,  27.3,  27.8,  29.4,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   3.7,   0.0,   1.6,   0.0,   7.5,na,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,  12.9,  22.8,  19.9,   0.0,   0.0,   0.0,   5.3,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.6,   0.0,  31.6,na,   0.0,   0.0,   5.8,   0.0,   0.0,   0.0,   0.0,   0.0
2019,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,  23.9,  25.6,  21.6,   0.0,   0.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   4.5,   0.0,   0.0,   0.0,  15.9,na,   0.0,   0.0,   6.2,   0.0,   0.0,   0.0,   0.0,   0.0
